longitude,latitude,time,10u,10v,100u,100v,msl,swvl1,geo500,2t
129.5,36.0,1958-11-19,6.1860428,-3.991066,7.831809999999999,-5.08358765,102790.5325,0.18842630999999999,54021.130000000005,4.9665833
129.5,36.0,1958-11-25,2.6023636,-2.15148925,3.3410492,-3.0371017499999997,102281.72,0.180258955,55074.229999999996,9.7359925
129.5,36.0,1958-12-01,1.78424835,-0.921127331,1.8849868699999999,-0.7460022000000001,102685.75,0.18150259000000002,54976.53,7.9715883
129.5,36.0,1958-12-07,0.20743561000000002,0.158920285,-0.4236908,0.4421463,102512.1875,0.16751632,55120.2405,9.6109925
129.5,36.0,1958-12-13,-0.09093474999999995,-0.03391264999999999,-0.5654754799999999,0.07739255000000012,103255.1575,0.163491115,55764.8585,7.6596983
129.5,36.0,1958-12-19,5.64204405,-1.4351577500000001,7.704620200000001,-2.0628967,101176.5,0.15962024,53864.96,7.3356017
129.5,36.0,1958-12-25,-6.5026168,2.7400207500000002,-8.8570327,3.66824335,101234.0,0.200519735,54263.385,10.3087465
129.5,36.0,1959-01-01,-0.2383040999999999,-4.149558900000001,-0.24843595000000018,-5.18412015,101876.47,0.18747061,53982.9535,7.414215199999999
129.5,36.0,1959-01-07,6.49066925,-3.130928,8.130523799999999,-3.9865875500000003,102529.625,0.17787910499999998,52883.5265,-2.5267639
129.5,36.0,1959-01-13,7.386222999999999,-3.3661576,9.4712755,-4.3228989,101964.435,0.17041589499999998,52325.295,0.3474426500000001
129.5,36.0,1959-01-19,6.3048095,-2.5800857500000003,8.008354,-3.40806575,102722.06,0.16842287500000003,53217.414000000004,-3.70257565
129.5,36.0,1959-01-25,4.74782565,-0.426124565,7.292449899999999,-0.8056640500000001,102071.28,0.15988217,55084.878,7.2275697
129.5,36.0,1959-02-01,2.4945221,0.90106966,3.2932892000000002,1.13933565,102412.845,0.18168746,54873.037,3.0416564499999996
129.5,36.0,1959-02-07,-5.88204195,-6.41147615,-7.62561025,-8.0982363,102702.0,0.18005895500000002,54895.168,4.73806765
129.5,36.0,1959-02-13,-1.3351059,-3.71035,-2.55545035,-5.09325415,101960.345,0.20610468999999998,55331.835999999996,7.9352113
129.5,36.0,1959-02-19,-4.91536715,-2.5352173000000002,-6.77371975,-3.31371308,101738.6575,0.20775640499999998,54803.09,7.439239499999999
129.5,36.0,1959-02-25,-1.57741543,0.41864015,-2.01460265,0.839012132,102649.47,0.19203818,54116.8585,6.94339
129.5,36.0,1959-03-01,4.4507598999999995,-1.1496353,5.8999710499999996,-1.63552092,102206.4075,0.18607616999999999,54453.313500000004,6.255157499999999
129.5,36.0,1959-03-07,-4.29609685,-4.9652633,-6.0210723,-6.62146,101837.5,0.207174305,55612.141,8.8854065
129.5,36.0,1959-03-13,-0.2889786000000001,-3.8942489,-0.8423691499999999,-4.66755675,103061.5325,0.175597415,53928.3105,3.4289854999999996
129.5,36.0,1959-03-19,1.8897552499999999,2.6315384,2.70452885,3.6661606,102742.875,0.169736615,55420.41,8.7657165
129.5,36.0,1959-03-25,1.7937088,3.01112365,2.95959475,4.2512283,101420.7175,0.16432427,54314.9015,9.3208315
129.5,36.0,1959-04-01,-1.1611786,-0.7026672,-1.4457244999999999,-0.77560425,102687.28,0.18862098,54962.545,9.125945999999999
129.5,36.0,1959-04-07,0.5171661000000001,2.54573825,0.8121185000000001,3.0989685,101780.47,0.20311348,55282.604999999996,10.0137025
129.5,36.0,1959-04-13,6.55444325,-1.19867705,9.117531,-2.1754074,101621.53,0.18752649999999998,54355.457500000004,10.445343000000001
129.5,36.0,1959-04-19,1.11286928,3.1551208500000003,1.98452755,4.32377625,101941.5925,0.178643665,55513.707,12.353668500000001
129.5,36.0,1959-04-25,1.3512421,2.9807891499999997,2.47009275,4.4661102,101436.9075,0.15917659499999998,55621.55,14.1148985
129.5,36.0,1959-05-01,4.63578795,1.31539153,7.501685999999999,0.8574676485,101323.75,0.15132803,55775.42,16.2928775
129.5,36.0,1959-05-07,-2.6455154,-1.7232818499999998,-3.8312683,-2.11662295,101980.315,0.18190386,56111.41499999999,15.248992999999999
129.5,36.0,1959-05-13,4.5729904,-0.4389648500000001,7.0671082,-1.27908325,101288.97,0.185429915,55185.485,16.6593935
129.5,36.0,1959-05-19,-0.270362855,0.9018172999999999,-0.406150825,1.40005495,101843.375,0.175476045,56333.19,16.964447
129.5,36.0,1959-05-25,2.0629349,1.10150145,3.15885925,0.5693054,101274.81,0.17712392,56251.062000000005,19.459625
129.5,36.0,1959-06-01,0.37345125000000007,-2.1095047,0.3477631,-2.38394925,101131.5325,0.139810975,55438.5175,18.4509585
129.5,36.0,1959-06-07,3.6832199,1.24055482,5.0948408999999995,1.2092971499999998,100673.5625,0.159480615,55865.863,19.5244445
129.5,36.0,1959-06-13,0.24546814,4.0356292499999995,0.9078826999999999,6.05391695,100662.3425,0.18316523,55673.6615,19.601044
129.5,36.0,1959-06-19,-1.5039825199999999,-0.8853149,-1.63511657,-0.9273605,100226.22,0.144602875,55476.1055,19.7756045
129.5,36.0,1959-06-25,-1.90483855,-2.14949795,-2.3439102,-2.4387207,101492.625,0.15632622000000002,56742.258499999996,20.0694275
129.5,36.0,1959-07-01,-2.3982696499999996,-1.34097288,-3.27700045,-1.8616028,100327.815,0.199136775,56888.393,21.9734195
129.5,36.0,1959-07-07,2.1526489,4.2573394,4.0387345,5.6974105,100574.9075,0.19463902,56757.686499999996,23.8616635
129.5,36.0,1959-07-13,-3.9307251,-0.1324997,-5.07000735,0.08662415000000001,100245.4075,0.19265403,56122.353,22.424775
129.5,36.0,1959-07-19,-0.80767057,-0.16183471,-1.27940368,0.14870455,101118.0,0.18223307500000002,57495.369999999995,24.051361
129.5,36.0,1959-07-25,-2.17507175,-2.4412155,-3.1957626,-2.7873458,101038.345,0.167452725,57508.1275,24.459868999999998
129.5,36.0,1959-08-01,1.5452346499999998,3.11457815,2.97363285,4.0682525499999995,100562.25,0.11949446,57403.6955,27.554779
129.5,36.0,1959-08-07,-5.9515915,-7.994735500000001,-8.1076355,-10.5877,99734.25,0.0994185325,56640.473,24.244415500000002
129.5,36.0,1959-08-13,-1.01154328,-6.5414352000000004,-1.4923172,-8.34088115,100573.595,0.16552687,56307.845,23.157379
129.5,36.0,1959-08-19,2.30194095,1.86839295,3.94692985,2.1389237000000003,100728.655,0.132673895,57636.0295,27.9671935
129.5,36.0,1959-08-25,1.5758057,2.2493973,2.84643555,2.4349213,100737.5325,0.170426815,57407.92,27.7328795
129.5,36.0,1959-09-01,2.032318125,3.9081192,3.0800247499999998,5.658103799999999,100220.095,0.18684536000000002,57017.667,25.976471
129.5,36.0,1959-09-07,-2.0593948,4.82186885,-2.2624664999999995,6.56295015,100644.69,0.209570625,57037.965,24.507110500000003
129.5,36.0,1959-09-13,-5.01152805,-3.6380005499999997,-6.7545623,-5.0584564499999995,100711.6875,0.21000859,56801.081999999995,23.1478575
129.5,36.0,1959-09-19,3.3975067,-0.124565125,4.6189880500000005,-0.32732391,100954.4075,0.18763513,55989.32,21.470367
129.5,36.0,1959-09-25,-4.84584805,-7.2223817,-6.38317115,-9.2856445,101382.1875,0.20892043999999999,56484.0975,20.61673
129.5,36.0,1959-10-01,1.7187652999999998,1.95248415,2.2028579500000003,2.3365784,101918.3125,0.1867321,56444.292499999996,20.0604555
129.5,36.0,1959-10-07,1.15509795,-0.8191681,1.4116135,-0.7199477500000002,101399.25,0.16184553000000002,56417.422,19.7888485
129.5,36.0,1959-10-13,5.8421785,-4.01999665,7.394897500000001,-5.2067337,102052.685,0.143106475,55010.726500000004,12.9964905
129.5,36.0,1959-10-19,-1.8430329,-6.19062805,-2.47113035,-7.692909,102033.4075,0.136391885,55673.6955,16.672027999999997
129.5,36.0,1959-10-25,1.7785568,-1.1057434000000002,1.97126005,-1.2962265,102361.155,0.12675889,56406.5785,14.558257999999999
129.5,36.0,1959-11-01,-4.11138155,5.1064987,-5.71595005,7.3291853499999995,101313.625,0.16793913249999998,56276.632,18.598053
129.5,36.0,1959-11-07,2.4950104,-1.3734359,2.8907547,-1.5049972499999997,101854.6875,0.174146965,55830.8165,13.5504455
129.5,36.0,1959-11-13,3.6803513,-4.0580215,4.48185725,-4.898491,102093.315,0.158657955,54783.914000000004,6.55654915
129.5,36.0,1959-11-19,2.47308345,-3.36535645,3.1221772299999997,-4.7207795,101710.345,0.14957789,55115.588,12.385284500000001
129.5,36.0,1959-11-25,0.95942686,-4.4465255500000005,1.394035345,-5.401802099999999,102479.75,0.202377725,54488.138999999996,8.976349
129.5,36.0,1959-12-01,0.9805679199999999,-1.2175292999999998,0.8174362,-1.229301435,102536.8125,0.18728021,55691.361000000004,10.3104555
129.5,36.0,1959-12-07,4.9872818500000005,-1.9002075,6.60642235,-2.48309325,102828.595,0.177004635,54351.127,3.7435608499999997
129.5,36.0,1959-12-13,0.25729369999999996,-0.84822085,-0.042991699999999966,-0.659935,102086.0,0.172521225,55335.793,10.9927065
129.5,36.0,1959-12-19,3.2940139999999998,-2.890892,3.9993133,-3.59272,102293.4075,0.186723685,54415.9355,2.6124573
129.5,36.0,1959-12-25,6.4350356,-2.6208725,8.39528655,-3.54787455,102731.625,0.17803586999999998,54118.257,-0.10812375000000007
129.5,36.0,1960-01-01,5.39642335,-3.7639466500000003,7.042534,-5.0121307999999996,102173.75,0.19723993,53550.820999999996,3.2406311
129.5,36.0,1960-01-07,4.2531662,-2.2170486,5.6672287,-3.152153,103097.595,0.18024795,54806.0215,2.063751235
129.5,36.0,1960-01-13,2.26276395,-0.9644470123000001,2.58940125,-1.12305452,102465.8425,0.172512285,53650.552500000005,1.46243292
129.5,36.0,1960-01-19,-0.08602909999999997,-2.71202085,-0.49690245,-3.71654512,102294.0,0.17685252,54167.833,5.04641715
129.5,36.0,1960-01-25,4.2057800499999995,-0.00946804999999995,5.2809678,0.10326384999999993,102851.375,0.17136443,52806.817500000005,-2.495666485
129.5,36.0,1960-02-01,2.09732055,-2.50310515,2.8272323999999998,-3.6064529,102466.125,0.168744315,53910.045,3.3214416
129.5,36.0,1960-02-07,2.89617925,2.67380525,4.691063,4.3888167,102186.315,0.16130314,54793.012,7.3117982
129.5,36.0,1960-02-13,4.6103362,0.8525008999999999,6.38350685,1.01469422,102279.375,0.16417367,54336.354,2.4393616
129.5,36.0,1960-02-19,6.38919835,-0.12170412000000003,8.869949,-0.3218155,101845.0625,0.151360995,53504.045,3.9763489
129.5,36.0,1960-02-25,2.6079864500000003,1.2393798599999999,4.034568800000001,1.1022186499999997,101759.6575,0.1443498,55018.06,7.285553
129.5,36.0,1960-03-01,0.08429720000000007,-0.9587936350000001,-0.11288455000000008,-1.4475707999999998,102207.315,0.16634828499999998,54826.423500000004,7.7315981
129.5,36.0,1960-03-07,-4.59288015,-1.478500315,-6.09906,-1.62435155,102025.095,0.1516911,55017.278000000006,9.2910465
129.5,36.0,1960-03-13,6.201858550000001,-3.7016143500000003,7.9555665,-4.76863865,102333.7825,0.14363001,53502.762,1.1864319
129.5,36.0,1960-03-19,-0.479896535,3.3204040499999996,-0.45770265,4.5534514999999995,102383.5,0.136208175,55647.906,8.23867815
129.5,36.0,1960-03-25,-4.62928005,0.25839995000000004,-5.9378435,0.17481229999999992,101510.75,0.195315905,54719.649000000005,8.02749635
129.5,36.0,1960-04-01,-1.6836853,-3.620857235,-2.25149535,-4.2341921000000005,102140.1575,0.201174135,53445.9065,6.2521056999999995
129.5,36.0,1960-04-07,-1.9211960000000001,-0.25717159999999994,-2.61801145,0.23069760000000006,102382.53,0.16384228499999998,54636.627,7.747344999999999
129.5,36.0,1960-04-13,-0.64537047,-2.92379765,-0.99933626,-3.8021011,101078.155,0.200824675,55581.373999999996,12.20828225
129.5,36.0,1960-04-19,-0.539268495,3.15419775,-0.8202667299999999,4.28102115,101985.3425,0.166458755,55047.023,12.2677305
129.5,36.0,1960-04-25,0.12536621000000003,2.0297317,0.5194168,2.9130172,100993.125,0.196228245,55899.397,16.307892
129.5,36.0,1960-05-01,2.5070267,3.4331665,4.87530515,4.54218295,100530.625,0.17715042,55002.065,16.8054505
129.5,36.0,1960-05-07,0.281242375,-0.48608399999999996,0.14229585000000003,-0.47233575000000005,101985.9075,0.16843054000000002,55826.076,14.512359499999999
129.5,36.0,1960-05-13,-3.5310592769999998,0.31513213,-5.239662095,0.9036636500000002,101661.185,0.201269855,56186.448000000004,16.3088685
129.5,36.0,1960-05-19,-0.869491555,-0.7113647000000001,-1.01733398,-0.4444275000000002,100782.4675,0.200238825,55288.269,16.292633000000002
129.5,36.0,1960-05-25,-1.15161135,-3.72838595,-2.0650635,-4.9096222,101393.0,0.16201695,56371.6425,17.1212465
129.5,36.0,1960-06-01,-3.8688126,-0.54331971,-5.01592255,-0.520881665,101458.0,0.18513195999999998,55807.538,15.970977999999999
129.5,36.0,1960-06-07,-1.6951751499999999,0.1266936999999999,-2.3753509499999996,0.6015396,101633.9375,0.1518845,56757.565,18.075530999999998
129.5,36.0,1960-06-13,0.768791185,2.6229706,1.7436676,3.8365861,101032.5625,0.145950265,56061.113,19.29477
129.5,36.0,1960-06-19,2.5731812,3.2193527,4.6996383,4.3139573,100723.28,0.17234885,56223.971999999994,20.811248499999998
129.5,36.0,1960-06-25,0.30668638,2.71949005,0.7236480500000001,4.03066255,101686.5325,0.173931575,57123.387,21.117157
129.5,36.0,1960-07-01,2.9397354,3.6061325,5.602417,4.43440245,100836.75,0.18691224,57498.035,24.301482999999998
129.5,36.0,1960-07-07,-1.05048375,2.7199174,-0.6059570000000001,4.134170525,100042.8425,0.198759185,56575.8415,22.0615535
129.5,36.0,1960-07-13,2.3423233000000003,2.7665558,4.2320098999999995,3.320099,100837.8425,0.17403224499999997,57603.762,26.3847355
129.5,36.0,1960-07-19,1.8611069000000002,1.094734195,2.95927425,0.5448455500000001,101057.875,0.14043539,57642.6115,27.485382
129.5,36.0,1960-07-25,0.36554719999999996,3.1885071,0.9652175675,4.62915035,100871.8125,0.109120402,57346.345,25.9621885
129.5,36.0,1960-08-01,2.53129575,2.0785446,4.09407045,2.4414748850000003,100798.5325,0.09967024,57550.898,27.9193425
129.5,36.0,1960-08-07,-0.80821225,2.2842331,-0.87644961,3.80287165,101417.1875,0.07829073,57913.451,26.8057555
129.5,36.0,1960-08-13,-3.4732055500000003,-3.8972702,-4.4304122,-4.8332061,101213.595,0.07507855,57470.172,24.766876
129.5,36.0,1960-08-19,-3.40589905,-4.5439834999999995,-4.7573015000000005,-5.87756345,100890.6875,0.08801128999999999,57369.255999999994,25.790131
129.5,36.0,1960-08-25,0.54016113,0.05500793000000004,0.5940933,0.14324949999999992,100884.125,0.13671147,57090.1835,25.301483
129.5,36.0,1960-09-01,-0.13706209999999996,1.687294,-0.1590958,2.3141861,101457.8125,0.09497159,57513.615000000005,25.9265445
129.5,36.0,1960-09-07,3.18902585,-0.11822511999999996,4.4783935,-0.46484376499999996,100503.6875,0.201662115,56350.83,22.5652155
129.5,36.0,1960-09-13,-2.504776,2.29309845,-3.2190855999999997,2.81620025,100993.4675,0.18730712,56892.725,22.447418
129.5,36.0,1960-09-19,-1.245559675,-4.25565335,-1.74503325,-5.339393599999999,101369.78,0.20614134,57063.666,20.648773
129.5,36.0,1960-09-25,-3.52116395,-2.9014664,-4.6435089,-3.4819716499999998,102030.5325,0.18907588,57206.248999999996,21.585418500000003
129.5,36.0,1960-10-01,1.0958557500000001,-4.76636505,1.3671645000000003,-6.2496414499999995,101617.75,0.18815579999999998,57194.93949999999,20.1400455
129.5,36.0,1960-10-07,-3.3752060000000004,-5.7434616,-4.5728836,-7.4320755,101911.905,0.16287943,56150.3485,18.612457
129.5,36.0,1960-10-13,-2.2498779,-3.5359802,-3.1025543,-4.2019882,102353.125,0.1492327,56700.4775,18.697052
129.5,36.0,1960-10-19,-4.329810999999999,-2.81507875,-5.6943512,-3.46601105,102164.5925,0.16324538,56104.359500000006,18.051788000000002
129.5,36.0,1960-10-25,-1.1052017499999998,-3.8295669500000002,-1.48794555,-4.7479324,101952.75,0.15001553,55783.805,15.156280500000001
129.5,36.0,1960-11-01,1.85874935,0.027969364999999996,2.77807615,-0.54060364,102473.625,0.163426605,56144.480500000005,15.677643
129.5,36.0,1960-11-07,2.2436294500000002,0.340354915,2.68424225,0.357574465,102573.595,0.150830035,56008.2085,12.635406499999998
129.5,36.0,1960-11-13,4.2567291,-2.16535945,5.53878785,-2.81786345,101660.0925,0.14649907,54026.943,10.443878
129.5,36.0,1960-11-19,4.13713075,-1.3897705500000002,5.0309754,-1.795845,102170.845,0.13641841,55003.055,10.7430725
129.5,36.0,1960-11-25,5.0815888000000005,-2.65247345,6.63731385,-3.4647445,101743.9675,0.19899,55324.0155,12.21463
129.5,36.0,1960-12-01,6.28087625,-3.39121245,7.907363999999999,-4.3222656,102397.875,0.17203026999999999,53998.2865,1.6728820500000001
129.5,36.0,1960-12-07,7.27529135,-2.8982849,9.350914,-3.8676224,103122.565,0.16267051999999999,53708.074,1.7586975
129.5,36.0,1960-12-13,4.415191650000001,1.266265887,5.7101059,1.7978973385,102312.875,0.173471925,53799.7025,4.3152161
129.5,36.0,1960-12-19,6.05577085,-3.1447754000000003,7.62739575,-4.1034393,102382.905,0.172983975,53294.33,-1.0057525715
129.5,36.0,1960-12-25,6.7991182000000006,-3.72751615,8.9791105,-5.0447999,101498.25,0.18159792,52736.432499999995,3.0538635999999997
129.5,36.0,1961-01-01,7.595993249999999,-1.58303073,9.7136915,-2.137168865,102481.72,0.16649622,52060.59,-2.817611675
129.5,36.0,1961-01-07,4.1482849,0.79767608,5.11141205,1.02299501,102775.5625,0.179686765,53206.401,0.09683225000000006
129.5,36.0,1961-01-13,4.2813645000000005,-0.22204590000000002,5.684806849999999,-0.24564365,102744.125,0.18469888499999998,53217.742,-0.3600768999999999
129.5,36.0,1961-01-19,3.8060379,-1.74977115,5.060203550000001,-2.3877715999999998,103025.0,0.175637985,53640.236000000004,-3.9241639
129.5,36.0,1961-01-25,9.642761,-1.26205445,13.264717000000001,-1.9824295,101128.0,0.18794131,52377.083,2.4909973499999998
129.5,36.0,1961-02-01,7.4684752,-2.2704773,9.917389,-3.0911179,101990.5,0.17509061,51736.5915,-5.91587835
129.5,36.0,1961-02-07,4.082641515,-3.6059341500000004,5.49981675,-4.8460693500000005,101118.3425,0.20580667,52977.251000000004,3.80447385
129.5,36.0,1961-02-13,4.98027035,2.33434295,6.8572387500000005,3.1711959999999997,101742.3125,0.175530785,53099.416,1.3302307500000001
129.5,36.0,1961-02-19,3.1026992499999997,1.0027160499999999,3.6477356,1.3456497500000002,102648.875,0.165983265,53865.648499999996,3.0395813
129.5,36.0,1961-02-25,2.98106385,-2.1588211,4.1948166,-3.1571884349999997,101904.875,0.16334885999999998,53066.556,4.01541135
129.5,36.0,1961-03-01,1.05654145,3.103714,1.63155365,5.189361549999999,102763.31,0.15788586500000001,55581.9395,7.9145813
129.5,36.0,1961-03-07,1.0037079,-2.8703459999999996,1.07949065,-3.1962433,102381.7825,0.183772795,54019.375,3.89590455
129.5,36.0,1961-03-13,-0.9542617900000001,-2.47327427,-1.42290495,-3.4561615000000003,102456.595,0.169524195,55376.3925,8.697784500000001
129.5,36.0,1961-03-19,-5.6137084999999995,-6.72885135,-7.59369665,-8.7202075,101537.405,0.21220568,54989.601,7.6758118500000005
129.5,36.0,1961-03-25,-1.97388465,-4.4520111,-2.7608413499999997,-5.78504955,101705.875,0.17446491,54313.586500000005,7.3611145
129.5,36.0,1961-04-01,3.75688925,1.7576980500000001,6.7318955,2.0457840199999997,101047.3425,0.182006455,54061.113,12.41922
129.5,36.0,1961-04-07,1.56432342,3.571457,2.25280765,4.9374845999999994,101815.1875,0.18013219000000003,55030.240000000005,9.44381735
129.5,36.0,1961-04-13,-0.14360045,0.41477201500000005,-0.31414790000000004,0.34628295000000003,101357.655,0.18965076,55617.4905,10.481354
129.5,36.0,1961-04-19,2.8746643499999998,2.11953735,5.33606725,1.9755935500000001,101879.655,0.16491167,56322.049,13.717925999999999
129.5,36.0,1961-04-25,-5.0152893,-1.30383305,-6.462227,-1.53121945,102411.9375,0.173634985,55706.3065,12.279755
129.5,36.0,1961-05-01,2.17868805,1.34534455,3.0269547,1.14673615,101319.0,0.15565856,55703.726500000004,15.1834415
129.5,36.0,1961-05-07,2.41760255,4.7920761,3.99676515,6.7671282,101475.25,0.183652275,56212.451,16.0658265
129.5,36.0,1961-05-13,1.0929412774999998,1.2730102699999999,1.4844589125,1.65422819,101903.8425,0.19269538,56307.988,15.605194000000001
129.5,36.0,1961-05-19,-2.6127167,-3.5956727,-3.71586605,-4.5107193500000005,101313.2825,0.19185986,56201.009999999995,15.5726625
129.5,36.0,1961-05-25,1.8883667,2.081954965,2.9042968,2.94561005,101898.0625,0.14984385,56811.164000000004,18.7428285
129.5,36.0,1961-06-01,-0.8952026,1.4425354,-1.1576385500000002,2.4435120699999997,101477.595,0.14583542500000002,56180.145,18.497345
129.5,36.0,1961-06-07,0.337554925,2.14827735,1.0832977000000001,2.9650115500000003,100995.8425,0.12667769750000002,56680.672,21.5606995
129.5,36.0,1961-06-13,-3.5745772999999996,-3.09772495,-4.3845062,-3.6479415499999996,100470.875,0.150746125,55939.7385,18.835113999999997
129.5,36.0,1961-06-19,-1.3765182500000002,1.71536255,-1.4855499,2.53697205,101509.625,0.182910735,57393.628500000006,20.6718445
129.5,36.0,1961-06-25,-1.4082184,-1.65431215,-1.78985595,-1.92036435,100781.1575,0.187103445,56632.4885,21.4250185
129.5,36.0,1961-07-01,-1.125526435,2.1398544,-0.9899597,3.19732665,101059.03,0.17248056499999997,57416.221,22.926178
129.5,36.0,1961-07-07,3.6755142,5.844787650000001,6.480606,8.411148,100175.875,0.194581075,57082.133,25.292694
129.5,36.0,1961-07-13,3.521286,4.780487,5.925705000000001,6.5904846500000005,100452.5625,0.194135455,57303.6385,26.7336125
129.5,36.0,1961-07-19,-1.82780455,0.29135895,-2.2797089,0.53540805,101056.875,0.151262255,57782.576,23.807342499999997
129.5,36.0,1961-07-25,0.24210355000000006,6.1795883499999995,0.9873733499999999,8.756447000000001,100112.345,0.163159465,57171.287,26.056
129.5,36.0,1961-08-01,-2.03411865,-3.09913635,-3.1342773499999996,-4.02843475,100528.4675,0.159895135,57238.092,24.9201965
129.5,36.0,1961-08-07,-0.60298919,2.6477814,-0.23513031,3.68415835,100688.5,0.182123385,57346.3935,26.3625185
129.5,36.0,1961-08-13,2.03723145,2.5948104499999998,3.5697403,3.262207,101056.7175,0.160387105,57825.627,27.270049999999998
129.5,36.0,1961-08-19,-1.62306975,0.09159085,-1.9462662,0.41175839999999986,101046.5925,0.135685705,57773.67,26.415985
129.5,36.0,1961-08-25,-0.546424845,-0.388504,-0.49862670000000003,-0.13524626499999998,100900.595,0.11804361799999999,57755.3105,27.5717465
129.5,36.0,1961-09-01,0.9132461700000001,2.66684725,1.8289871500000001,3.26438905,101093.9375,0.16944949999999998,57706.929000000004,26.6817325
129.5,36.0,1961-09-07,-2.3416748,-1.5411148,-2.7630615,-1.6639557,101489.5925,0.15493095,57762.2425,23.066681
129.5,36.0,1961-09-13,0.404373164,0.457504275,0.420219415,1.50022886,101306.7175,0.131963145,57639.5335,24.0870665
129.5,36.0,1961-09-19,-1.83409885,-1.345871,-2.4683609,-1.4622574,102089.47,0.16318342,56825.816999999995,21.4861145
129.5,36.0,1961-09-25,-1.6141204649999998,-3.21559895,-2.0186081,-3.901374835,101320.0625,0.185253595,56983.25,20.357819
129.5,36.0,1961-10-01,-5.1888504,-5.9846192,-6.73471075,-7.467308150000001,101780.125,0.18327431500000002,57273.6565,20.1371155
129.5,36.0,1961-10-07,-1.24069975,-2.564712535,-1.5341186,-2.8528060699999997,101328.5325,0.19916310999999998,55920.9665,18.664459
129.5,36.0,1961-10-13,0.96365355,-0.9011688000000001,1.726654025,-1.39646913,102324.5925,0.16960161,57042.877,18.5569155
129.5,36.0,1961-10-19,-0.22140505,-2.1306152000000003,0.24010480000000012,-2.6293716499999995,101760.405,0.181271625,57028.422,20.295441
129.5,36.0,1961-10-25,-7.69126125,-2.53518675,-9.799042,-3.0986328,102544.7825,0.18302952,56233.883499999996,16.2451475
129.5,36.0,1961-11-01,-1.9176178000000002,-3.9383392500000003,-2.814827,-5.29380035,102902.9075,0.17676459,56899.6605,15.847076
129.5,36.0,1961-11-07,2.43200685,-0.33280946499999997,2.81817635,-0.44028470000000003,102408.655,0.17257581,55828.31,12.8055725
129.5,36.0,1961-11-13,-6.11551665,-4.4984894,-7.7958680000000005,-5.63147735,103133.22,0.15841157,55134.4415,10.2203675
129.5,36.0,1961-11-19,-4.996543900000001,-6.91699225,-6.498497,-8.674675,103048.44,0.19637238499999998,55991.462,12.893097000000001
129.5,36.0,1961-11-25,8.415848,-1.8900527999999999,11.4020085,-2.78797915,102365.0,0.18324169,54889.1365,9.203888
129.5,36.0,1961-12-01,4.02903755,-1.9986343,5.3123474,-2.79398345,101725.97,0.17247851,54274.2615,9.629303
129.5,36.0,1961-12-07,5.9290541999999995,-1.7219772500000001,7.59864045,-2.28669735,102296.69,0.17826217500000002,53420.505000000005,2.67337035
129.5,36.0,1961-12-13,8.257179149999999,-4.1998596500000005,10.653618,-5.44107815,102281.125,0.180599835,54394.941999999995,0.7379456
129.5,36.0,1961-12-19,7.2017975,-2.7751235999999997,9.6617815,-3.88481135,101479.8125,0.19010355,53882.675,4.8150939
129.5,36.0,1961-12-25,3.77145385,-2.16649625,4.6884385,-2.74263765,102413.31,0.17481228,53719.5275,1.386016825
129.5,36.0,1962-01-01,6.99385835,-3.08103185,9.373314,-4.1296463,100876.97,0.188208025,51667.350000000006,1.5609436
129.5,36.0,1962-01-07,2.3850861,-2.3548126,2.9856567,-3.15525055,103099.0,0.17339773,54494.193,1.540802
129.5,36.0,1962-01-13,6.602546500000001,-2.9912338,9.0726315,-4.1789855,101828.375,0.174361215,53592.195,3.63565065
129.5,36.0,1962-01-19,6.48361215,-6.540985,8.328331,-8.47877485,101437.845,0.1672312,51524.3165,0.20840455000000002
129.5,36.0,1962-01-25,7.833946000000001,-3.0457840000000003,10.22013075,-4.0550995,101618.935,0.164474815,51733.753500000006,-1.2799988
129.5,36.0,1962-02-01,2.0675506500000003,-1.9677276,2.31121825,-2.36629485,103296.2825,0.15985433999999998,53981.3085,0.21409604999999998
129.5,36.0,1962-02-07,2.93689725,-0.61064146,3.8524399000000003,-0.8854904349999999,102690.7175,0.156464945,54179.379,2.8478088
129.5,36.0,1962-02-13,5.9619064999999996,-2.66915895,7.533989,-3.3433075,102643.78,0.16396748500000002,53229.4845,-1.428802465
129.5,36.0,1962-02-19,7.3712922,-0.57144165,9.663993999999999,-0.90847015,101674.2825,0.15596375,52035.5155,1.7844543499999999
129.5,36.0,1962-02-25,1.9352112,-3.12481685,2.9148483499999998,-4.153534,101399.7175,0.17442372,53554.622,4.726348850000001
129.5,36.0,1962-03-01,2.1795044,-0.5830383299999999,2.9161377,-1.3278046,101700.0,0.15789515999999998,53046.2785,4.1853333
129.5,36.0,1962-03-07,2.3043823000000003,-1.79377745,3.6101532,-2.58029945,101676.69,0.15481686,53452.2815,5.40249635
129.5,36.0,1962-03-13,-2.2952575,-0.2664947499999999,-3.1327361500000004,0.14762110000000028,101732.625,0.131730825,54348.8145,8.0698545
129.5,36.0,1962-03-19,-1.4321517999999998,1.3292618,-2.1294021499999998,2.08629597,101776.3425,0.121580133,54638.265499999994,9.702911499999999
129.5,36.0,1962-03-25,3.9830397499999997,3.9126892,5.4337006,5.1874315499999994,101119.5325,0.14809642,52629.336500000005,6.6371155
129.5,36.0,1962-04-01,1.07067109,3.4289856,1.42182919,5.21383665,102232.655,0.12350406,55677.449,9.3436585
